Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
33199,Contract Senior Systems Analyst (Bid Ref 53738-1),1,Application Development,Contract,20 Mar 2025,02 May 2025 to 28 Feb 2026 (9 months),under InfoTech,Government T26 Contract,New Immigration Headquarters at Tseung Kwan O and occasionally provide support at various immigratio,N/A - N/A,"""(T26) Computer project implementation, including enhancement and related maintenance, in relation to provision of self-service kiosks and round-the-clock on-line electronic services for birth, marriage, death and visas business of the ImmD.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the ImmD; ;The CSSA will provide IT support and advice for the implementation of computer projects and related system enhancements for ImmD public services, including round-the-clock on-line electronic services and self-service kiosk. ; ;The key duties are listed as follows: ; ;(a) Assist project manager on project and contractor management tasks; ;(b) Oversee system analysis and design, application development, application testing, production rollout, system nursing and maintenance for system implementation and enhancements; ;(c) Lead quality assurance of system enhancements and related deliverables to meet the required standards and guidelines; ;(d) Provide advice and evaluate the most appropriate and cost-effective technical solutions for system implementation and enhancements; ;(e) Coordinate business and technical stakeholders and provide technical support for system implementation and enhancements; ;(f) Ensure change control and configuration management for system implementation and enhancements are properly enforced; and ;(g) To perform any other duties as designated by the project manager. ;""",6.0,2.0,"""(i) Solid experience in IT technical support and advisory on system implementation, enhancement and maintenance for round-the-clock operation and mission-critical systems are required. ;(ii) Solid experience in self-service kiosks implementation with payment devices of EPS, Credit Cards and FPS are required. ;(iii) Good project management skill and strong analytical and programming skill. ;(iv) Good knowledge on on-line application, e-payment, opensource applications, relational database and x86 operating system. ;(v) Able to work independently. ;(vi) Criminal record check is required. ;Technical Skills: ;. At least 4 years' experience in EGIS (EGI); ;. At least 4 years' experience in Electronic Service Delivery (ESD); ;. At least 4 years' experience in J2EE Development (JDE). ;Non-technical Skills: ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. At least 3 years' experience in vendor management (VMG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,06 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33199"")"
31334,Contract Systems Analyst (Bid Ref 52764-2),1,Others,Contract,01 Apr 2025,07 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) Developer (frontend) - To assist the Judiciary in taking forward the design and development work for the;implementation.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the Judiciary; ;The candidate will be responsible for the;- Work across-functionally from architecture design, deploy new systems and revamp to existing systems;- Lead the development team across the development of the front-end frameworks;- Evaluate and lead the team to use different emerging technology, tools and framework for supporting;software development activities;- Perform functional requirement analysis, program design, coding, testing for software applications;- Prepare system and program documentation ;""",4.0,2.0,"""Other than the requirements specified in the 'Technical' and 'non-Technical' Requirement Sections below.;- Bachelor degree or above;- Hands-on development experience with at least 2 years in HTML5, Redux, ReactJS , Node.js, Webpack , CSS3,;JavaScript and MVC;- Experience in Headless CMS and developing large-scale and high-performance websites;- Proficiency in web application development experience using Java and Spring Framework;- Desire to research and use new technology ;Technical Skills: ;. At least 4 years' experience in HTML5 (HT5); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in Web Services (WSV). ;Non-technical Skills: ;. Good written English is a must; ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31334"")"
33266,Contract Project Manager (Bid Ref 53802-1),1,Others,Contract,19 Mar 2025,07 Apr 2025 to 31 Mar 2026 (11 months),under InfoTech,Government T26 Contract,Cheung Sha Wan,N/A - N/A,"""(T26) This is a position to oversee and provide services for management and operation for various IT infrastructure and Electronic Administrative Computer Projects Committee System (e-ACPC), network configuration of Social Innovation and Entrepreneurship Development Fund Information System (SIEF IS) and Website, systems migration of Electronic Recordkeeping System (ERKS), enhancement of iKnow, and operation of the server(s) hosting the """"Be the Smart Regulator"""" (BTSR) and """"Streamlining of Government Services"""" (SGS) Portals.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;- To manage the IT infrastructure hosting various systems from the then Efficiency Office as well as the system upgrade solution and cyber security protection technology; ;- To oversee the work relating to the management of the Electronic Administrative Computer Projects Committee System (e-ACPC); ;- To manage the enhancement of IT systems such as migration of Electronic Recordkeeping System (ERKS) from Webtop to Central ERKS and the enhancement of iKnow, its server and network equipment, if required; ;- To oversee the hardware and software upgrade of server, network and information system before end of support as well as the maintenance of the IP phone systems; ;- To oversee the network configuration of Social Innovation and Entrepreneurship Development Fund Information System (SIEF IS) and Website, provide technical advisory, user support and troubleshooting, system monitoring and maintenance, patch and security management, hardware and software testing/upgrading as well as data backup and recovery; ;- To oversee the operation of the server(s) hosting the """"Be the Smart Regulator"""" (BTSR) and """"Streamlining of Government Services"""" (SGS) Portals, resolve any technical issues concerned, review deliverables for system maintenance and support services and provide technical advice on security related requirements; ;- To plan for implementation and procurement of Security Risk Assessment and Audit (SRAA) services for BTSR and SGS Portals, and oversee the contract management and implementation progress of the SRAA project; ;- To serve as Project Steering Committee member of the """"Revamp of the SGS Portal, and Development of the BTSR Portal and a Multi-site Platform"""" project; and ;- To carry out any other duties as assigned by the supervisor ;""",8.0,2.0,"""1. Solid experience in managing Government projects is preferred; ;2. Possess solid experience as a project manager and contract management; ;3. Solid experience in implementation or support of records management system; ;4. Strong understanding on system architecture, system integration, governance, and information security management frameworks; ;5. Solid working experience in system design, development, implementation and maintenance of IT application systems; ;6. Solid working experience in providing technical advice and support to different users and clients; ;7. Strong analytical and problem solving skills; ;8. Good command of English and Chinese writing skills; and ;9. Good communication and interpersonal skills. ;Technical Skills: ;. At least 4 years' experience in Infrastructure (INF); ;. At least 2 years' experience in IT Planning (ITP); ;. At least 2 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 1 year's experience in Network & System Management (NSM); ;. 2 years' experience in Information Security Management (ISM) is an advantage; ;. 1 year's experience in IT Security (ITS) is an advantage; ;. 1 year's experience in Security Risk Assessment and Audit (SAA) is an advantage; ;. 1 year's experience in Web Hosting, Design and Maintenance (WED) is an advantage; ;. 1 year's experience in Intruder Detection/Alert Technology (IDA) is an advantage. ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. At least 4 years' experience in project management (PRM); ;. At least 4 years' experience in IT procurement (PRO); ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. At least 3 years' experience in contract administration (CON); ;. Good coordination skills is an advantage; ;. 2 years' experience in Government procurement/disposal procedures (GPD) is an advantage; ;. 2 years' experience in managing Government projects (IEG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,12 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33266"")"
33259,Contract Senior Systems Analyst (Bid Ref 53791-1),1,Others,Contract,26 Mar 2025,01 May 2025 to 30 Jun 2026 (14 months),under InfoTech,Government T26 Contract,"Yau Ma Tei, Kowloon",N/A - N/A,"""(T26) Provide support on various System Development Life Cycle (SDLC) activities for Civil Aid Service (CAS), such as procurement of IT equipment and services, system analysis and design, system implementation, system and user acceptance testing, contractor monitoring, maintenance, progress reporting and other administrative works for outsourced IT projects serving over 8,000 adults and Cadet Corps members, including but not limited to: ; ;(a) Revamp of Web Portal for CAS Members and Its Migration to Government Cloud Infrastructure Services, ;(b) Implementation of Event Management Portal (AI Rostering, Attendance Recording and Claims Approval), ;(c) Implementation of Applicant Registration and Enrolment Hub, ;(d) Implementation of Inventory Management System, and ;(e) Enhancement of Human Resources Management System. ; ;Remarks: Early service termination may be resulted due to unavailability of funding, early completion of project or poor performance.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the SBU; ;The appointed staff is required to work in the following areas: ; ;1. Assist in managing multiple outsourced system development projects within a tight project timeline by December 2025. ; ;2. Elicit detailed user requirements, convert business requirements into technical specifications and evaluate IT products and technologies. ; ;3. Review and supplement system design, comment and conduct quality assurance on contractor&;#8217;s project deliverables, provide technical advices, monitor contractor's progress and work quality. ; ;4. Participate and, if necessary, supplement contractor&;#8217;s work in SDLC activities including systems analysis and design, installation of computer systems, programming, implementation, system and user acceptance testing and production rollout. ; ;5. Handle and resolve all technical and non-technical issues raised during the entire work assignment life cycle, work proactively with departmental users and contractors to come up with solutions. ; ;6. Assist in compliance activities such as Security Risk Assessment and Audit (SRAA) and Privacy Impact Assessment and Audit (PIAA). ; ;7. Provide technical support, problem diagnosis and professional advice, where appropriate. ; ;8. Carry out any other IT related tasks as assigned by the supervisor. ;""",10.0,3.0,"""1. Bachelor's degree or above from HK university or equivalent. ; ;2. Hands on experience in larger-scale outsourced Internet-facing web and mobile application development projects from design, implementation, testing to deployment. ; ;3. Hands on experience in modern web and mobile application development and deployment technologies. ; ;4. Strong communication and liaison skills. Solid experience in liaising with various parties, gathering user requirements from department users across different sections, planning and coordinating user acceptance and production rollout, resolving conflicts with external service providers are required. ; ;5. Knowledge and experience in Government projects that utilize web and mobile app programming (e.g. Java framework, Spring, RESTful API, React, JavaScript, HTML5, MariaDB, PHP, Swift/iOS, Java/Android, etc.), responsive web design (RWD), web content accessibility guidelines (WCAG), Government Cloud Infrastructure Services (GCIS), Single Sign-On (SSO) with Open Source Departmental Portal (OSDP), and/or iAM Smart are required. ; ;6. Experience in physical system design and deployment (e.g. infrastructure, cloud architecture, larger-scale database, etc.) are highly preferred. ; ;7. Experience in compliance to government IT policies and guidelines, in particular in IT security (e.g. Baseline IT Security Policy (S17), IT Security Guidelines (G3), Security Risk Assessment and Audit (SRAA), Privacy Impact Assessment and Audit (PIAA)) and quality assurance are preferred. ; ;8. Experience in vetting government IT project deliverables such as SA&D report, system and user testing reports, SRAA and PIAA reports, PMP, PID, PIDR, project highlight reports, QAR, etc. are preferred. ; ;9. Experienced in supporting Government IT systems, services and IT outsourcing are preferred. ; ;Other Requirements ; ;1. Self-motivated, independent, diligent, polite, patient, pro-active, fast-learner, good team player. ; ;2. Strong presentation, negotiation, organization and problem solving skills. ; ;3. Good communication skill and customer service skill. ; ;4. Good command of written & spoken English and Chinese. ; ;5. Overtime and on-call support work outside office hours are required, when necessary. ; ;6. Work on Saturdays, Sundays and public holidays for non-office hours are required, when necessary. ;Technical Skills: ;. At least 5 years' experience in Web Programming (WEB); ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in Document Flow/Workflow Management System (DOC); ;. At least 4 years' experience in JBoss Application Server (JAS); ;. At least 2 years' experience in EGIS (EGI); ;. At least 2 years' experience in Security Risk Assessment (SRA); ;. 5 years' experience in Structured Query Language (SQL) is an advantage; ;. 5 years' experience in Apache Web Server (AWS) is an advantage; ;. 5 years' experience in MySQL (MSQ) is an advantage; ;. 5 years' experience in HTML5 (HT5) is an advantage; ;. 5 years' experience in JavaScript Programming (JAP) is an advantage; ;. 5 years' experience in JAVA Programming (JAV) is an advantage; ;. 5 years' experience in XML (XML) is an advantage; ;. 4 years' experience in J2EE Development (JDE) is an advantage; ;. 4 years' experience in JavaServer Faces (JSF) (JSF) is an advantage; ;. 4 years' experience in Java Servlet Programming (JSP) is an advantage; ;. 4 years' experience in Reporting (Crystal Report, iReport) (REP) is an advantage; ;. 4 years' experience in Web Services (WSV) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in IT service/outsourcing management (OUT); ;. At least 2 years' experience in work with the Government (GOV); ;. At least 10 months' experience in project development in specified business areas (PDE); ;. Good coordination skills is an advantage; ;. 4 years' experience in quality assurance (QAS) is an advantage; ;. 4 years' experience in software testing (STM) is an advantage; ;. 2 years' experience in managing Government projects (MGP) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,12 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33259"")"
33397,Contract Senior Systems Analyst (Bid Ref 53955-1),1,Others,Contract,01 Apr 2025,07 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) To assist the Judiciary in taking forward the design and development work for the implementation of projects;under the IT Strategy Plan.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the Judiciary; ;The candidate will be responsible for the;- Work across-functionally from architecture design, deploy new systems and revamp to existing systems;;- Evaluate and lead the team to use different emerging technology, tools and framework for supporting; software development activities;- Perform functional requirement analysis, program design, coding, testing for software applications; and;- Prepare system and program documentation. ;""",6.0,3.0,"""Other than the requirements specified in the 'Technical' and 'non-Technical' Requirement Sections below.;- Bachelor degree or above;;- Hand-on development experience with at least 4 years in high availability system design and development; using Java;;- Proficiency in Spring framework;;- Solid experience in micro-services architecture, event-driven architecture, concurrency concepts, and SQL tuning;;- Strong communication skills and like making decisions;;- Desire to research and use new technology;;- Work experience in large-scale projects preferred;;- Good logic and analytic skills and problem solving skill; and;- Good team player, positive attitude, innovative, self-initiating, eager to learn and share with other team members, hardworking, able to work under pressure and work independently. ;Technical Skills: ;. At least 4 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 4 years' experience in JAVA Programming (JAV). ;Non-technical Skills: ;. Good written English is a must; ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33397"")"
33214,Contract Senior Systems Analyst (Bid Ref 53749-1),1,Others,Contract,21 Mar 2025,02 May 2025 to 28 Feb 2026 (9 months),under InfoTech,Government T26 Contract,Tseung Kwan O and occasionally support at various immigration offices and data centres,N/A - N/A,"""(T26) To provide and manage enhancement and related maintenance support for infrastructure implementation, support the computer equipment relocation exercise to the New Immigration Headquarters relating to network, system and database as well as managing the contractors for Next Generation Application and Investigation Easy Systems (APPLIES-2), relating to Visa and Permit, Birth, Death and Marriage Registration of the Immigration Department (ImmD).""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the ImmD; ;The CSSA is responsible for providing and managing system enhancement, computer equipment relocation exercise and related maintenance, advice for the mission-critical computer projects on network, system, storage, site-preparation and infrastructure support. ; ;The key duties are as follows: ;(a) To perform quality control and assurance on system enhancement, equipment relocation tasks, and related maintenance, site-preparation and project management duties as designated by the project manager; ;(b) To oversee all phases of system enhancement including SA&D, development, implementation, site-preparation, installation of equipment, system testing, production rollout, system nursing and maintenance; ;(d) To provide professional advice and assess technical solutions; ;(e) To coordinate with related stakeholders from both business and technical aspects and provide technical support for system enhancements/computer projects; ;(f) To provide quality assurance on project deliverables and monitor performance of contractors and his/her subordinates; ;(g) To execute and guarantee the proper change management; and ;(h) To perform any other duties as may be required. ;""",6.0,2.0,"""(i) Solid experiences in technical support and advisory on IT infrastructure of mission-critical systems; ;(ii) Solid knowledge on document management system, network & backup infrastructure and database management; ;(iii) Solid project and vendor management and coordination skills; ;(iv) Self-motivated and strong ability to work independently; and ;(v) Criminal record check is required. ;Technical Skills: ;. At least 4 years' experience in IBM AIX Administration (IAA); ;. At least 4 years' experience in Infrastructure (INF); ;. At least 4 years' experience in Production Database Support (PDS); ;. At least 4 years' experience in Tivoli Workload Scheduler (TWS). ;Non-technical Skill: ;. At least 2 years' experience in the management and support of Government systems and services (GSS). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,07 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33214"")"
33383,Contract Systems Analyst (Bid Ref 53939-1),1,Application Development,Contract,24 Mar 2025,01 Apr 2025 to 31 Jul 2025 (4 months),under InfoTech,Government T26 Contract,Ho Man Tin,N/A - N/A,"""(T26) Revamp of the Housing Authority Sales and Subsidies System (HASS)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;- To perform revamp of HASS and refine/ redesign the function and workflow for the system;- To perform requirements collection, system analysis & design, development, testing, deployment and enhancement for various systems;;- To review and / or prepare SDLC documentation; and;- To perform any other tasks as assigned by supervisors. ;""",7.0,2.0,"""Possess the following skills and hands-on experience:;- At least 2 years of experience as Systems Analyst and 7 years of experience in IT;;- Solid experience in JAVA web application development;;- Solid experience in Javascript programming;;- Solid experience in SQL*PLUS/PL/SQL/PRO*C;;- Solid experience in Oracle Database; and;- Solid experience in Control-M batch job scheduling and administration;- Strong analytical and problem solving skills in business and technical aspects. ;Technical Skills: ;. At least 6 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 6 years' experience in JavaScript Programming (JAP); ;. At least 6 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in batch job monitoring (BJM). ;Non-technical Skill: ;. 3 years' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 7 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33383"")"
33206,Contract Senior Systems Analyst (Bid Ref 53742-1),1,Application Development,Contract,20 Mar 2025,02 May 2025 to 28 Feb 2026 (9 months),under InfoTech,Government T26 Contract,New Immigration HQ at Tseung Kwan O and other Immigration offices specified in Requirement Details,N/A - N/A,"""(T26) Project and application support on system enhancements and changes relating to business on pre-entry control and control after entry to persons for system of the Immigration Department (ImmD).""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the ImmD; ;The CSSA will be responsible for providing application support and IT advice for the implementation of system enhancements on the round-the-clock and mission-critical system of ImmD relating to business on pre-entry control and control after entry to persons. ; ;The key duties are listed as follows: ;(a) To assist project manager on project and contractor management tasks; ;(b) To lead impact assessment on both business and application perspectives for the implementation of new system enhancements; ;(c) To manage changes to the application framework and database design for the implementation of system enhancements; ;(d) To provide IT advisory support throughout the software development life cycle, including system analysis and design, application development and implementation, system testing, production rollout, system nursing and maintenance; ;(e) To lead quality control and assurance on system implementation deliverables to ensure compliance to relevant standards and guidelines; ;(f) To advise and liaise with both business and technical stakeholders on the implementation considerations for application enhancements; ;(g) To perform any other duties as may be required. ;""",6.0,2.0,"""(a) Good project and vendor management and communication skills. ;(b) Good experience in application framework design and maintenance mission-critical application to support round-the-clock business operation and multiple-nature application enhancements. ;(c) Good knowledge on enterprise application development and database processing. ;(d) Able to work independently and active. ;(e) Work in New Immigration Headquarters at Tseung Kwan O and other immigration offices located at Wan Chai, Kwai Chung, Fanling, Lam Tin, Tsim Sha Tsui, Sha Tin, Kwun Tong, Fo Tan, Yuen Long, Tuen Mun, Chai Wan, Central, Admiralty, Sheung Wan, Queensway, Cheung Sha Wan, Sham Shui Po, Castle Peak Bay, Chek Lap Kok, Kowloon Bay and Ma Tau Kok. ;(f) Criminal record check is required. ;Technical Skills: ;. At least 5 years' experience in J2EE Development (JDE); ;. At least 5 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 4 years' experience in IT Application Development and Management (ADM). ;Non-technical Skills: ;. At least 4 years' experience in the management and support of Government systems and services (GSS); ;. At least 3 years' experience in vendor management (VMG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,06 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33206"")"
30718,Contract Senior Systems Analyst (Bid Ref 51876-3),1,Others,Contract,31 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,North Point / Kowloon Bay,N/A - N/A,"""(T26) IT support for implementation of eHealth+ of Health Bureau""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HHB; ;Major duties are to ;a) To provide technical support in service implementation of several strategy goals in eHealth+;;b) To conduct technical review and provide technical advice on system enhancements and newly added system features / functions;;c) To liaise with Hospital Authority (HA), Department of Health (DH), Digital Policy Office (DPO), IT service contractors and other healthcare providers or professionals for support system development, maintenance and enhancements of eHealth+;;d) To develop test plans, conduct system testing and ensure adherence to quality standards and regulations for functions and services in eHealth+;;e) To conduct technical and IT research applicable to the development of electronic health record (eHR) and eHealth+; ;f) To provide technical and administrative support to the Infrastructure Development Unit; and;g) To provide support in the meeting and discussions related to eHealth+ development. ;""",6.0,2.0,"""It is required to have professional knowledge and solid experience in application development and management of large-scale application, working experience with Government's projects and good English & Chinese communication and writing skills. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 2 years' experience in J2EE Development (JDE). ;Non-technical Skills: ;. At least 4 years' experience in work with the Government (GOV); ;. Excellent written English is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,17 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=30718"")"
33369,Contract Systems Analyst (Bid Ref 53926-1),1,Others,Contract,24 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"5/F, Office Building, CADHQs 1 Tung Fai Road, Hong Kong International Airport, Hong Kong",N/A - N/A,"""(T26) 1. Assist PM on overall project assessment of cyber security plans of aviation security stakeholders""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the CAD; ;1. Assist to closely monitor the international requirements on cybersecurity; ;2. Assist to review the cybersecurity programmes of all aviation stakeholders; ;3. Assist to ensure the related stakeholders have established an effective cybersecurity response plan; ;4. Assist to conduct audits and regular inspections on the aviation stakeholders for the aspect of cyber-security; and ;5. Assist to ensure the related stakeholders conduct drills / exercises to test the adequacy and effectiveness of the contingency plans in responding to any cyberattacks ;""",4.0,1.0,"""1. Degree Holder in Information Technology / Electronics Engineering or equivalent; ;2. At least 4 years of IT experience; ;3. At least 1 years of experience in similar capacity in the post of System Analyst; ;4. At least 1 years of experience in IT project management in cyber security / information security management; and ;5. Familiar with OGCIO guidelines on Project Management and IT security related to Information Technology. ;Technical Skills: ;. At least 3 years' experience in Information Security Management (ISM); ;. At least 2 years' experience in Document Management System (DMS); ;. 2 years' experience in Disaster Recovery Planning (DRP) is an advantage; ;. 2 years' experience in Intruder Detection/Alert Technology (IDA) is an advantage; ;. 2 years' experience in Security Risk Assessment and Audit (SAA) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in quality assurance (QAS); ;. At least 2 years' experience in quality management (QMT); ;. 2 years' experience in quality audit under CMMI or ISO (QAT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,17 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33369"")"
23793,Contract Senior Systems Analyst (Bid Ref 45670-3),1,Application Development,Contract,01 Apr 2025,15 May 2025 to 14 May 2026 (12 months),under InfoTech,Government T26 Contract,Mong Kok,N/A - N/A,"""(T26) System testing and acceptance;Ongoing system maintenance and support;System enhancement planning and implementation""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the LCSD; ;To assist in system testing, quality assurance and acceptance for critical system;;To assist in rollout of new system functions and integration with other existing systems;;To coordinate and monitor data conversion and migration, load test activities and system transition;;To coordinate system audit exercises and review audit report recommendations;;To provide ongoing system maintenance and support services including performance monitoring, tuning, reviewing issues and evaluating recommendations;;To plan and implement application enhancements;;To work irregular hours if necessary; and;To undertake any other duties assigned by supervisors. ;""",16.0,9.0,"""University Degree in Computing Studies / Information Technology or equivalent; ;At least 9 years' experience in System Analyst capacity;;At least 6 years' experience in supervising sub-team to perform application development independently; ;Solid experience in feasibility study, system design and implementation for large-scale system, business contingency planning and auditing exercise;;Familiar with the Government procurement procedures;;Extensive experience in IT vendor management for large-scale IT project;;Excellent communication skill and inter-personal skill;;Excellent writing skills; and;Proficient in written and spoken English and Chinese. ;Technical Skills: ;. At least 9 years' experience in IT Application Development and Management (ADM); ;. At least 5 years' experience in Multi-vendor Mission Critical System (MCS); ;. At least 5 years' experience in System Implementation and Maintenance/Support (SIM). ;Non-technical Skills: ;. At least 6 years' experience in work with the Government (GOV); ;. At least 5 years' experience in the management and support of Government systems and services (GSS); ;. 3 years' experience in vendor management (VMG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 16 years' post-qualification experience in which at least 9 years' relevant experience in a similar post and in a comparable capacity.""",N/A,18 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=23793"")"
