Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
33224,Contract Project Manager (Bid Ref 53692-1),1,Others,Contract,24 Mar 2025,28 Apr 2025 to 31 Dec 2025 (8 months),under InfoTech,Government T26 Contract,WANCHAI,N/A - N/A,"""(T26) This is a CPM position for managing and providing infrastructure service to the Electronic System for Cargo Manifest (EMAN) system that cover desktops, gateways, networks, servers and IT security.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;- To ensure maximum system availability and meet defined service levels of EMAN;;- To plan, manage, develop and implement new enhancements of EMAN and on quality assurance;;- To manage the EMAN infrastructure support team and contractors for provisioning the support services that are in place;;- To identify the service needs and prepare relevant specifications documents to facilitate the procurement of hardware, software and maintenance services for EMAN system; and;- To perform the tasks assigned by the line manager. ;""",8.0,2.0,"""- Require good project management and technical consultancy skills;;- Require solid experience in manage outsourced system support operation of large scale IT systems. It is preferable with exposure in mission critical Government IT system;;- Require solid experience in the technical skills required; and ;- Criminal record checking is required. ;Technical Skills: ;. At least 2 years' experience in Infrastructure (INF); ;. At least 2 years' experience in Network & System Management (NSM); ;. At least 2 years' experience in Security Incident Detection and Handling (SDH); ;. At least 2 years' experience in Server Virtualisation Technology (SVT); ;. 1 year's experience in Multi-vendor Mission Critical System (MCS) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in vendor management (VMG); ;. 1 year's experience in the management and support of Government systems and services (GSS) is an advantage; ;. 1 year's experience in managing Government projects (IEG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,10 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33224"")"
Removed : ,,,,,,,,,,,,,,,,,,,,
33020,Contract Senior Systems Analyst (Bid Ref 52997-1),1,Others,Contract,10 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Ho Man Tin Government Offices,N/A - N/A,"""(T26) Manage the maintenance and support for Excavation Permit Management System (XPMS)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HyD; ;Supervise and organize enhancement for XPMS.;Supervise and organize data centre services.;Monitor the user acceptance tests on the system enhancements.;Monitor the delivery of on-going support and maintenance services.;Conduct ad-hoc tasks such as data analysis and review of system performance etc. ;""",9.0,7.0,"""Please refer to technical requirement.;Besides, the candidate MUST have at least 36 months solid on job experience in ESRI ArcGIS Server and at least 12 months solid job experience in Veeam Backup & Replication. ;Technical Skills: ;. At least 7 years' experience in Geographic Information System (GIS); ;. At least 7 years' experience in J2EE Development (JDE); ;. At least 7 years' experience in Oracle Real Application Cluster (OAC); ;. At least 7 years' experience in WebLogic Server Administration (WLG); ;. At least 4 years' experience in Document Flow/Workflow Management System (DOC); ;. 4 years' experience in JavaScript Programming (JAP) is an advantage; ;. 4 years' experience in JAVA Programming (JAV) is an advantage. ;Non-technical Skill: ;. 4 years' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 9 years' post-qualification experience in which at least 7 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33020"")"
33032,Contract Systems Analyst (Bid Ref 53594-1),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 31 Jul 2025 (4 months),under InfoTech,Government T26 Contract,Ho Man Tin,N/A - N/A,"""(T26) Project development and maintenance for web application""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;To carry out requirement collection, system design & analysis, development, testing, deployment for the enhancement and maintenance for the system ;""",6.0,3.0,"""Possess the following skills and hands-on experience: ;- Strong analytical skill ;- J2EE, Spring/Struts, Hibernate/myBatis ;- Web Services (WSDL, REST and SOAP) ;- JavaScript, jQuery, AJAX, JSON, CSS ;- Application development on JBoss ;- SQL and PL/SQL programming using Oracle 19c or above, SQL tuning ;- SSADM, RAD or OO methodologies ;- Open source Tools (Eclipse, Jasper Reports, Apache JMeter, Git, log4j, Jenkins, Redmine, Graylog) would be an advantage ;- Containerization technologies (e.g. Docker) would be an advantage ;- Continuous Integration (CI)/Continuous Delivery (CD) would be an advantage ;- Experience in developing/supporting estate and tenancy management application in government is an advantage ;- Capable to work under pressure and tight schedule ;Technical Skills: ;. At least 2 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in J2EE Development (JDE); ;. At least 2 years' experience in Structured Query Language (SQL); ;. At least 1 year's experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. 1 year's experience in JavaScript Programming (JAP) is an advantage; ;. 1 year's experience in JBoss Application Server (JAS) is an advantage; ;. 1 year's experience in UNIX (UNX) is an advantage; ;. 1 year's experience in Web Services (WSV) is an advantage; ;. 1 year's experience in XML (XML) is an advantage; ;. 1 year's experience in Java Servlet Programming (JSP) is an advantage; ;. 1 year's experience in Linux System Administration (LIN) is an advantage. ;Non-technical Skill: ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33032"")"
33019,Contract Systems Analyst (Bid Ref 52568-1),1,Others,Contract,10 Mar 2025,02 May 2025 to 30 Apr 2026 (11 months),under InfoTech,Government T26 Contract,Ho Man Tin Government Offices,N/A - N/A,"""(T26) - Support onward system maintenance of Intranet Mapping System (IMS) and Road Data Maintenance System (RDMS) of HyD.;- Support system improvement and enhancement works of IMS and RDMS.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HyD; ;- To assist the supervisor in the improvement and enhancement works of IMS and RDMS regarding the BIM to GIS integration.;- To review the existing infrastructure, system architecture, database design, licensing options, etc. of IMS and RDMS.;- To support implementation of the maintenance services, system enhancement, bug fixing, etc.;- To establish quality checking tools and carry out quality control for verification and rectification of data and functions, system maintenance, enhancement, bug fixing and system performance tuning, etc.;- To prepare and maintain system documentation, such as data and function specifications, program manuals, user guidelines, etc.;- To provide technical advice on IT issues and assist the supervisor in monitoring contractor's services and deliverables. ;""",4.0,1.0,"""- A degree in either Computer Science, Information System, Land Surveying, Geomatics or equivalents, as awarded by an university in Hong Kong or by an equivalent overseas education institution.;- At least 4 years post-qualification experience in IT system development and maintenance.;- At least 3 years post-qualification experience in GIS applications development, GIS system maintenance and support.;- At least 2 year practical experience in implementation, system integration and maintenance with enterprise dataset applications. ;Technical Skills: ;. At least 3 years' experience in Geographic Information System (GIS); ;. At least 1 year's experience in HTML5 (HT5); ;. At least 1 year's experience in JavaScript Programming (JAP); ;. At least 1 year's experience in MySQL (MSQ); ;. At least 1 year's experience in Web Programming (WEB); ;. 1 year's experience in XML (XML) is an advantage; ;. 1 year's experience in Microsoft SQL Server (MSS) is an advantage; ;. 1 year's experience in .NET C# (NEC) is an advantage; ;. 1 year's experience in Oracle RDBMS (ODB) is an advantage; ;. 1 year's experience in ArcSDE (SDE) is an advantage; ;. 1 year's experience in Structured Query Language (SQL) is an advantage; ;. 6 months' experience in Data Architecture (DAR) is an advantage; ;. 6 months' experience in Data Modeling (DMO) is an advantage; ;. 6 months' experience in Data Management (DMT) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in work with the Government (GOV); ;. Good coordination skills is an advantage; ;. 6 months' experience in Government procurement/disposal procedures (GPD) is an advantage; ;. 6 months' experience in managing Government IT standards (ITG) is an advantage; ;. 6 months' experience in IT procurement (PRO) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33019"")"
33034,Contract Systems Analyst (Bid Ref 53314-1),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 29 Sep 2025 (5 months),under InfoTech,Government T26 Contract,CHEUNG SHA WAN,N/A - N/A,"""(T26) Applications/systems service of Government Office Automation (GOA) and provides information security support and services for DPO""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;1. Provide support for Government Office Automation (GOA) infrastructure. ;2. Deploy security patches and implement security safeguards suggested by internal or external Security Auditors. ;3. Perform day-to-day ongoing IT support and system administration. ;4. Coordinate, implement and maintain Government IT infrastructure-related projects and IT Security safeguards. ;""",4.0,1.0,"""The CSA will be responsible for the tasks as stated in the job description. He/she will also provide the associated GOA IT support and security safeguards to end users. ; ;The candidate must have: ;1. Solid experience in performing security risk assessment and security audit as an assessor/auditor independently; ;2. Knowledge of international security standards and industry security best practices; ;3. Experience in planning, coordinating, implementing and maintaining security safeguards (e.g. Anti-APT appliances and SIEM); and ;4. Experience in Project Management and Planning for implementation of Government IT infrastructure-related projects. ; ;The proposed candidates should preferably have: ;1. Knowledge and experience in application development; ;2. Knowledge and experience in the following various systems including but not limited to server virtualization and departmental network systems; ;3. Knowledge and experience managing in Active Directory Service; ;4. Valid Certifications such as CISP, CISSP, CISM or CISA; and ;5. Good command of both written and spoken English. ;Technical Skills: ;. At least 2 years' experience in IT Security (ITS); ;. At least 2 years' experience in Security Risk Assessment and Audit (SAA); ;. 2 years' experience in Server Virtualisation Technology (SVT) is an advantage; ;. 2 years' experience in Networking (NET) is an advantage; ;. 2 years' experience in Microsoft Active Directory Administration (ADA) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in customer service (CLS); ;. At least 2 years' experience in the management and support of Government systems and services (GSS); ;. At least 2 years' experience in managing Government projects (MGP); ;. At least 2 years' experience in project management (PRM); ;. 2 years' experience in managing Government projects (IEG) is an advantage; ;. Excellent written English is an advantage; ;. 2 years' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33034"")"
33035,Contract Systems Analyst (Bid Ref 53595-1),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,"Homantin, Kowloon",N/A - N/A,"""(T26) System enhancement, administration and on-going support of Active Directory (AD) service of HD""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;(a) On-going support of physical and virtual AD servers of HD ;(b) Upgrade operating system of AD servers from Microsoft Windows Server 2012 and Microsoft Windows Server 2016 ;(c) Enhancement of log management solution for AD servers of HD ;(d) Setup new AD servers in HD's production AD domain ;(e) Configurate AD servers to support Centrally Managed Messaging Platform (CMMP) ;(f) Enhancement of security control for AD servers of HD ;""",5.0,2.0,"""(a) Experience in administration and support of Windows Server OS and Active Directory ;(b) Hands-on experience in AD group policy and login scripts ;(c) Strong communication and troubleshooting skill ;Technical Skills: ;. At least 5 years' experience in Microsoft Active Directory Administration (ADA); ;. At least 5 years' experience in Infrastructure (INF); ;. At least 5 years' experience in PC LAN Support (PLS); ;. At least 5 years' experience in Server Virtualisation Technology (SVT); ;. At least 3 years' experience in Windows 7/8/10 (W10); ;. At least 3 years' experience in Windows Server 2008/2012 (W12); ;. 6 months' experience in Storage Area Network (SAN) is an advantage; ;. 6 months' experience in Security Risk Assessment (SRA) is an advantage; ;. 6 months' experience in Information Security Management (ISM) is an advantage; ;. 6 months' experience in Microsoft SQL Server (MSS) is an advantage; ;. 6 months' experience in Anti-Virus Technology (AVT) is an advantage; ;. 6 months' experience in Endpoint Security Solutions (ESS) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. 1 year's experience in vendor management (VMG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 5 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33035"")"
31170,Contract Systems Analyst (Bid Ref 52567-2),1,Others,Contract,10 Mar 2025,17 Mar 2025 to 30 Apr 2025 (1 month),under InfoTech,Government T26 Contract,Ho Man Tin,N/A - N/A,"""(T26) Support to security team""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HD; ;Provide support to security team including ;- coordinate vendors to conduct IT security risk assessment ;- conduct security review, tasks involve understand the system process and data flow, identify risk and corresponding security control to address the risk, verify the implementation of security control ;- reply IT security enquiries ;""",4.0,1.0,"""1. Familiar in Government IT policies and guidelines ;2. Experienced in IT security risk assessment is preferred ;3. Experienced in liaison and coordination with different parties is preferred ;4. Possess relevant IT security professional qualifications (e.g. Certified Information Systems Auditor (CISA), Certified Information Systems Security Professional (CISSP) and Certified Information Security Professional (CISP)) is preferred ;Technical Skills: ;. At least 1 year's experience in IT Security (ITS); ;. 1 year's experience in Security Risk Assessment and Audit (SAA) is an advantage; ;. 1 year's experience in IT Security Scanning Tools (SST) is an advantage; ;. 1 year's experience in IT Application Development and Management (ADM) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in managing Government IT standards (ITG); ;. Good coordination skills is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=31170"")"
33022,Contract Systems Analyst (Bid Ref 52999-1),1,Others,Contract,10 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Ho Man Tin Government Offices and Grand City Plaza in Tsuen Wa,N/A - N/A,"""(T26) Manage the maintenance and support for Audit Inspection & Management System (AIMS)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HyD; ; Perform system upgrade for AIMS. ; Provide technical support for AIMS. ; Supervise and provide system maintenance & support for AIMS. ; Monitor, facilitate and implement the enhancement for AIMS. ; Prepare and update system related documents. ; Perform any other duties as assigned by the supervisor. ;""",8.0,6.0,"""Please refer to technical requirement. ;Besides, the staff will need to work at Ho Man Tin Government Offices and Grand City Plaza in Tsuen Wan as when required. ;Technical Skills: ;. At least 7 years' experience in MS ASP.NET (MSA); ;. At least 7 years' experience in Web Services (WSV); ;. At least 6 years' experience in Microsoft SQL Server (MSS); ;. At least 6 years' experience in Structured Query Language (SQL); ;. 3 years' experience in Visual Studio. Net (VSN) is an advantage; ;. 3 years' experience in PDA (PDA) is an advantage. ;Non-technical Skill: ;. 2 years' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 6 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33022"")"
33023,Contract Systems Analyst (Bid Ref 53002-1),1,Others,Contract,10 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Ho Man Tin Government Offices and Grand City Plaza in Tsuen Wan,N/A - N/A,"""(T26) Manage the maintenance and support for Audit Inspection & Management System (AIMS)""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HyD; ; Supervise and provide system maintenance & support for AIMS. ; Collect and analyze user requirements of AIMS. ; Perform enhancements for AIMS. ; Perform mobile phone (PDA) development and support for AIMS. ; Prepare and update system related documents. ; Perform any other duties as assigned by the supervisor. ;""",6.0,1.0,"""Please refer to technical requirement. ; Besides, the staff will need to work at Ho Man Tin Government Offices and Grand City Plaza in Tsuen Wan as when required. ;Technical Skills: ;. At least 4 years' experience in MS ASP.NET (MSA); ;. At least 4 years' experience in Microsoft SQL Server (MSS); ;. At least 4 years' experience in .Net Development (NDE); ;. At least 4 years' experience in PDA (PDA); ;. At least 1 year's experience in Web Services (WSV); ;. 2 years' experience in JavaScript Programming (JAP) is an advantage; ;. 1 year's experience in JAVA Programming (JAV) is an advantage; ;. 1 year's experience in Visual Studio. Net (VSN) is an advantage. ;Non-technical Skill: ;. 1 year's experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33023"")"
33001,Contract Systems Analyst (Bid Ref 52699-2),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 31 Jan 2027 (22 months),under InfoTech,Government T26 Contract,Wan Chai,N/A - N/A,"""(T26) To assist engineer on maintenance, system support, administration, project management, implementation and conduct enhancement for mobile applications, hardware equipment, IT systems, acquisition of computer facilities and general IT support to users. ;Note: The mobile applications include 'WSD Mobile App' and 'WSD GA Product Directory' etc. The IT systems include 'Integrated Materials and Job Records Management System', 'Maintenance Works Management System' and 'Departmental Information Portal' etc.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the WSD; ;1. To act as project coordinator and system analyst to assist project management of mobile application and IT systems, ;2. To collect and consolidate user requirements and turn them into system specification; ;3. To design, develop, implement and on-going support of mobile application including frontend and backend service; ;4. To assist in acquisition of computer facilities and IT service, contract administration, preparation of tender documents for mobile applications, hardware equipment and IT systems; ;5. To supervise or work with IT contractor in implementation, maintenance, on-going support and enhancement of mobile application and IT systems; ;6. To provide general IT support to user in WSD; ;7. To undertake any other duties assigned by supervisors. ;""",8.0,4.0,"""1. Solid experience in project management, contract administration and user liaison; ;2. Solid experience in system maintenance and support; ;3. Solid experience in mobile app development; ;4. Solid experience in system design and technical specification on IT development project. ;Technical Skills: ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in JavaScript Programming (JAP); ;. At least 4 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in MySQL (MSQ); ;. At least 4 years' experience in Microsoft SQL Server (MSS); ;. At least 4 years' experience in Oracle Application Server (OAS); ;. At least 4 years' experience in PHP programming (PHP); ;. At least 4 years' experience in System Implementation and Maintenance/Support (SIM); ;. At least 4 years' experience in Structured Query Language (SQL); ;. At least 4 years' experience in Web Programming (WEB); ;. At least 4 years' experience in XML (XML). ;Non-technical Skills: ;. Good coordination skills is an advantage; ;. 1 year's experience in work with the Government (GOV) is an advantage; ;. 1 year's experience in IT service/outsourcing management (OUT) is an advantage; ;. 1 year's experience in tender preparation and administration (TPA) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33001"")"
33115,Contract Systems Analyst (Bid Ref 53679-1),1,Others,Contract,10 Mar 2025,01 Apr 2025 to 31 Mar 2026 (12 months),under InfoTech,Government T26 Contract,"30 Broadcast Drive, Kowloon Tong",N/A - N/A,"""(T26) Provide planning, design, implementation and maintenance services to support's IT network infrastructure and application systems.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the RTHK; ;Main job duties are: ;(a) Assist the implementation of application projects covering network infrastructure and technical implementation; ;(b) Provide front line end-user support and maintain computer network and system operation; ;(c) Liaise with users, development teams and vendors to resolve IT problems and provide specialist advice on IT operations, systems and security management to improve the quality of IT service; ;(d) Set up and conduct maintenance of RTHK network including, network configuration change, network cable patching, network design and implementation; ;(e) Conduct evaluation and procurement of computer equipment and services and; ;(f) Conduct data center and server room design, planning, system evaluation and monitoring; ;(g) Coordinate and support IT related events; ;(h) Assist the Network Engineer in performing various testing such as performance test, system test, integration test and updating system documentation whenever necessary; and ;(i) Check and assure the quality of deliverables. ;""",6.0,4.0,"""Specific requirements are: ;(a) At least 6 years; experience in supporting enterprise network environment and Microsoft Windows client desktop, PC LAN and helpdesk; ;(b) At least 4 years' experience in supporting network administration, application server administrator, virtualization platform networking, ITIL service management; ;(c) Previous experience in one or more of the following areas is an added advantage: ;- Fortinet ;- Sangfor ;- Cisco ;- Desktop and asset management tools ;- Network monitoring tools ;(d) Good leadership and communication skills, independent and capable of working under pressure and meeting project deadlines. ;(e) Network device and security devices implementation and troubleshooting experience preferred. ;Technical Skills: ;. At least 3 years' experience in Network Design (NDN); ;. At least 3 years' experience in Networking (NET); ;. At least 3 years' experience in Network & System Management (NSM); ;. At least 3 years' experience in PC LAN Support (PLS); ;. At least 3 years' experience in Wireless Technology (WLT); ;. 3 years' experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 3 years' experience in Server Virtualisation Technology (SVT) is an advantage; ;. 3 years' experience in Virtual Private Network (VPN) is an advantage; ;. 3 years' experience in IT Operational Management (OPM) is an advantage; ;. 3 years' experience in CISCO IOS Software & CISCO Products (CIP) is an advantage; ;. 3 years' experience in Internet Firewall Technical Support (IFW) is an advantage; ;. 3 years' experience in IT Security (ITS) is an advantage; ;. 3 years' experience in Linux System Administration (LIN) is an advantage. ;Non-technical Skills: ;. 3 years' experience in event management (EMG) is an advantage; ;. 3 years' experience in work with the Government (GOV) is an advantage; ;. 3 years' experience in project management (PRM) is an advantage; ;. 3 years' experience in IT Service Management (SMG) is an advantage; ;. 3 years' experience in site preparation (SPE) is an advantage; ;. 3 years' experience in vendor management (VMG) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33115"")"
33027,Contract Systems Analyst (Bid Ref 53572-1),1,Application Development,Contract,10 Mar 2025,01 May 2025 to 31 Dec 2025 (8 months),under InfoTech,Government T26 Contract,Admiralty,N/A - N/A,"""(T26) Development and maintenance support of an application system of HKPF""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKPF; ;- Monitor and maintain the performance of the outsourced application system;- Identify and troubleshoot issues, ensuring minimal downtime and disruption;- Ensure that all development work meets quality standards and adheres to best practices;- Maintain comprehensive documentation for system configurations, enhancements, and procedures;- Facilitate communication between internal stakeholders and external service providers;- Present findings and recommendations to management ;""",4.0,1.0,"""- May need to work in different locations provided by the Government within Hong Kong;- Security vetting is required ;Technical Skills: ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 2 years' experience in Structured Query Language (SQL). ;Non-technical Skills: ;. 1 year's experience in quality assurance (QAS) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 6 months' experience in work with the Government (GOV) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,24 Feb 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33027"")"
